user_id,email,first_name,last_name,npi,document_id,document_type,document_status,original_filename,stored_filename,file_path,mime_type,file_size_bytes,uploaded_at,parsed_at,reviewed_at,confidence_score,parsing_method,validation_status,edit_count,extracted_data,ai_extracted_data,user_edited_data,document_created_at,document_metadata
2e6a2704-7ddf-4ece-a6de-ef9440df1ed2,provider.md14@example.com,Nicholas,Arnold,<memory at 0x74955b947d00>,6862b1ec-45b2-4c7e-9e12-044a1d6b9c80,state_license,approved,DE_Medical_License_DE60935.pdf,DE_license_6862b1ec-45b2-4c7e-9e12-044a1d6b9c80.pdf,uploads/licenses/DE_license_6862b1ec-45b2-4c7e-9e12-044a1d6b9c80.pdf,application/pdf,1966890.0,2025-03-20T03:37:17.267508,2025-03-20T03:52:17.267511,2025-03-22T00:37:17.267513,0.9591061990324437,conversational,not_validated,0,"{""state"": ""DE"", ""status"": ""active"", ""issue_date"": ""2021-12-04"", ""license_type"": ""MD"", ""provider_name"": ""Nicholas Arnold"", ""license_number"": ""DE60935"", ""expiration_date"": ""2027-11-03""}",,,2025-03-20T03:37:17.267515,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 2734}"
2e6a2704-7ddf-4ece-a6de-ef9440df1ed2,provider.md14@example.com,Nicholas,Arnold,<memory at 0x74955b947dc0>,36fbdb66-a62d-4508-9966-67cd0d8dfdfb,dea,approved,DEA_Certificate_AA7118051.pdf,dea_36fbdb66-a62d-4508-9966-67cd0d8dfdfb.pdf,uploads/dea/dea_36fbdb66-a62d-4508-9966-67cd0d8dfdfb.pdf,application/pdf,483482.0,2025-03-19T03:37:17.294033,2025-03-19T03:56:17.294034,2025-03-20T12:37:17.294036,0.8465131936980506,conversational,not_validated,0,"{""schedules"": [""II"", ""III"", ""IV"", ""V""], ""dea_number"": ""AA7118051"", ""provider_name"": ""Nicholas Arnold"", ""expiration_date"": ""2028-08-13""}",,,2025-03-19T03:37:17.294038,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 4257}"
2e6a2704-7ddf-4ece-a6de-ef9440df1ed2,provider.md14@example.com,Nicholas,Arnold,<memory at 0x74955b947e80>,50213f57-ebc2-4a57-b656-445e98127546,state_license,approved,NE_Medical_License_NE-86928.pdf,NE_license_50213f57-ebc2-4a57-b656-445e98127546.pdf,uploads/licenses/NE_license_50213f57-ebc2-4a57-b656-445e98127546.pdf,application/pdf,436395.0,2025-02-17T03:37:17.291505,2025-02-17T04:04:17.291508,2025-02-18T17:37:17.291510,0.861619240393746,conversational,not_validated,0,"{""state"": ""NE"", ""status"": ""active"", ""issue_date"": ""2021-03-01"", ""license_type"": ""MD"", ""provider_name"": ""Nicholas Arnold"", ""license_number"": ""NE-86928"", ""expiration_date"": ""2027-01-29""}",,,2025-02-17T03:37:17.291511,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 1986}"
2e6a2704-7ddf-4ece-a6de-ef9440df1ed2,provider.md14@example.com,Nicholas,Arnold,<memory at 0x74955b947f40>,7193d511-7a5c-433e-9dea-99f91c125f9c,dea,approved,DEA_Certificate_AA3758450.pdf,dea_7193d511-7a5c-433e-9dea-99f91c125f9c.pdf,uploads/dea/dea_7193d511-7a5c-433e-9dea-99f91c125f9c.pdf,application/pdf,394004.0,2025-01-01T03:37:17.291574,2025-01-01T04:19:17.291575,2025-01-02T14:37:17.291577,0.9064758933555044,conversational,not_validated,0,"{""schedules"": [""II"", ""III"", ""IV"", ""V""], ""dea_number"": ""AA3758450"", ""provider_name"": ""Nicholas Arnold"", ""expiration_date"": ""2027-08-26""}",,,2025-01-01T03:37:17.291578,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 1400}"
2e6a2704-7ddf-4ece-a6de-ef9440df1ed2,provider.md14@example.com,Nicholas,Arnold,<memory at 0x74955af54040>,c3033bc8-4711-4a2f-ba2b-0df5432b6e08,board_certification,approved,Board_Certification_Internal Medicine.pdf,board_cert_c3033bc8-4711-4a2f-ba2b-0df5432b6e08.pdf,uploads/certifications/board_cert_c3033bc8-4711-4a2f-ba2b-0df5432b6e08.pdf,application/pdf,621052.0,2024-08-14T03:37:17.316660,2024-08-14T04:08:17.316661,2024-08-17T20:37:17.316662,0.9402229176043536,rigid_schema,not_validated,0,"{""board"": ""American Board of Medical Specialties"", ""specialty"": ""Internal Medicine"", ""provider_name"": ""Nicholas Arnold"", ""expiration_date"": ""2035-01-08"", ""certification_date"": ""2024-02-29""}",,,2024-08-14T03:37:17.316664,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 3970}"
66d8c077-731d-4adc-8400-34eb141de0af,provider.md12@example.com,Lindsay,Blair,<memory at 0x74955af54100>,ddcd9a47-01ca-48a4-844c-afc9ad56f648,dea,parsed,DEA_Certificate_FB4670649.pdf,dea_ddcd9a47-01ca-48a4-844c-afc9ad56f648.pdf,uploads/dea/dea_ddcd9a47-01ca-48a4-844c-afc9ad56f648.pdf,application/pdf,89959.0,2025-07-24T03:37:17.299897,2025-07-24T03:52:17.299898,2025-07-25T12:37:17.299900,0.9156681820893372,conversational,not_validated,0,"{""schedules"": [""II"", ""III"", ""IV"", ""V""], ""dea_number"": ""FB4670649"", ""provider_name"": ""Lindsay Blair"", ""expiration_date"": ""2028-03-01""}",,,2025-07-24T03:37:17.299901,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 4102}"
66d8c077-731d-4adc-8400-34eb141de0af,provider.md12@example.com,Lindsay,Blair,<memory at 0x74955af541c0>,330603d5-5912-469d-b5a8-96052c4392c3,state_license,approved,SC_Medical_License_M121169.pdf,SC_license_330603d5-5912-469d-b5a8-96052c4392c3.pdf,uploads/licenses/SC_license_330603d5-5912-469d-b5a8-96052c4392c3.pdf,application/pdf,768568.0,2025-05-19T03:37:17.299830,2025-05-19T03:42:17.299832,2025-05-19T12:37:17.299835,0.8603205559868488,rigid_schema,not_validated,0,"{""state"": ""SC"", ""status"": ""active"", ""issue_date"": ""2022-11-05"", ""license_type"": ""MD"", ""provider_name"": ""Lindsay Blair"", ""license_number"": ""M121169"", ""expiration_date"": ""2026-10-15""}",,,2025-05-19T03:37:17.299836,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 4418}"
6f037392-09a1-4fc9-b00f-410425cb99fe,provider.multistate10@example.com,Daniel,Brown,,,,,,,,,,,,,,,,,,,,,
2326cec7-7c1e-424f-bf3e-aefb195a7cca,provider.multistate2@example.com,David,Chen,,,,,,,,,,,,,,,,,,,,,
ae0ea300-d1d6-48a1-a5d8-00c8f2d4d17f,provider.multistate20@example.com,Brandon,Clark,,,,,,,,,,,,,,,,,,,,,
d6b6bc0c-159f-45d4-969d-2d415aa43822,provider.do5@example.com,Mitchell,Clark,<memory at 0x74955af54280>,ea45d743-6b19-47eb-a3f6-c6d566821063,board_certification,approved,Board_Certification_Urology.pdf,board_cert_ea45d743-6b19-47eb-a3f6-c6d566821063.pdf,uploads/certifications/board_cert_ea45d743-6b19-47eb-a3f6-c6d566821063.pdf,application/pdf,241926.0,2025-03-19T03:37:17.316203,2025-03-19T04:15:17.316204,2025-03-19T23:37:17.316206,0.9447009875461743,rigid_schema,not_validated,0,"{""board"": ""American Board of Medical Specialties"", ""specialty"": ""Urology"", ""provider_name"": ""Mitchell Clark"", ""expiration_date"": ""2029-10-10"", ""certification_date"": ""2016-09-29""}",,,2025-03-19T03:37:17.316207,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 6482}"
d6b6bc0c-159f-45d4-969d-2d415aa43822,provider.do5@example.com,Mitchell,Clark,<memory at 0x74955af54340>,508abad3-b9ef-4507-804f-dfd9a33701ee,state_license,approved,AK_Medical_License_AK-66304.pdf,AK_license_508abad3-b9ef-4507-804f-dfd9a33701ee.pdf,uploads/licenses/AK_license_508abad3-b9ef-4507-804f-dfd9a33701ee.pdf,application/pdf,995629.0,2025-02-08T03:37:17.288021,2025-02-08T03:48:17.288023,2025-02-09T20:37:17.288025,0.9743107185851905,conversational,not_validated,0,"{""state"": ""AK"", ""status"": ""active"", ""issue_date"": ""2022-10-12"", ""license_type"": ""DO"", ""provider_name"": ""Mitchell Clark"", ""license_number"": ""AK-66304"", ""expiration_date"": ""2026-09-21""}",,,2025-02-08T03:37:17.288027,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 2034}"
d6b6bc0c-159f-45d4-969d-2d415aa43822,provider.do5@example.com,Mitchell,Clark,<memory at 0x74955af54400>,85b84360-bc80-4668-8b54-2fd8132a6b07,dea,parsed,DEA_Certificate_AC7561378.pdf,dea_85b84360-bc80-4668-8b54-2fd8132a6b07.pdf,uploads/dea/dea_85b84360-bc80-4668-8b54-2fd8132a6b07.pdf,application/pdf,86534.0,2025-01-30T03:37:17.288083,2025-01-30T04:00:17.288084,2025-02-01T04:37:17.288085,0.9036259723573175,conversational,not_validated,0,"{""schedules"": [""II"", ""III"", ""IV"", ""V""], ""dea_number"": ""AC7561378"", ""provider_name"": ""Mitchell Clark"", ""expiration_date"": ""2028-07-25""}",,,2025-01-30T03:37:17.288087,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 1023}"
72316753-a4be-4516-b3ec-b88ed0d57347,provider.do8@example.com,George,Daniel,<memory at 0x74955af544c0>,233d5ed3-81b7-4762-8309-e4b377f35f98,dea,approved,DEA_Certificate_AD4022966.pdf,dea_233d5ed3-81b7-4762-8309-e4b377f35f98.pdf,uploads/dea/dea_233d5ed3-81b7-4762-8309-e4b377f35f98.pdf,application/pdf,341121.0,2025-09-22T03:37:17.290328,2025-09-22T04:18:17.290329,2025-09-24T22:37:17.290331,0.9390284626936423,conversational,not_validated,0,"{""schedules"": [""II"", ""III"", ""IV"", ""V""], ""dea_number"": ""AD4022966"", ""provider_name"": ""George Daniel"", ""expiration_date"": ""2027-11-23""}",,,2025-09-22T03:37:17.290332,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 4439}"
72316753-a4be-4516-b3ec-b88ed0d57347,provider.do8@example.com,George,Daniel,<memory at 0x74955af54580>,9fb765fa-8016-4578-82cc-0edf6f621194,state_license,approved,SD_Medical_License_SD21560.pdf,SD_license_9fb765fa-8016-4578-82cc-0edf6f621194.pdf,uploads/licenses/SD_license_9fb765fa-8016-4578-82cc-0edf6f621194.pdf,application/pdf,545199.0,2025-03-15T03:37:17.290257,2025-03-15T03:46:17.290260,2025-03-15T16:37:17.290263,0.9763315200078713,conversational,not_validated,0,"{""state"": ""SD"", ""status"": ""active"", ""issue_date"": ""2022-01-26"", ""license_type"": ""DO"", ""provider_name"": ""George Daniel"", ""license_number"": ""SD21560"", ""expiration_date"": ""2026-01-05""}",,,2025-03-15T03:37:17.290264,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 3414}"
72316753-a4be-4516-b3ec-b88ed0d57347,provider.do8@example.com,George,Daniel,<memory at 0x74955af54640>,0e2088c3-f845-464d-89d7-c63e58b2011a,board_certification,approved,Board_Certification_Anesthesiology.pdf,board_cert_0e2088c3-f845-464d-89d7-c63e58b2011a.pdf,uploads/certifications/board_cert_0e2088c3-f845-464d-89d7-c63e58b2011a.pdf,application/pdf,820057.0,2023-12-13T03:37:17.316835,2023-12-13T04:27:17.316836,2023-12-15T14:37:17.316837,0.9111897196935607,rigid_schema,not_validated,0,"{""board"": ""American Board of Medical Specialties"", ""specialty"": ""Anesthesiology"", ""provider_name"": ""George Daniel"", ""expiration_date"": ""2033-04-06"", ""certification_date"": ""2022-04-01""}",,,2023-12-13T03:37:17.316839,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 1195}"
10c49ff8-0789-477c-86d4-bb00b95ab234,provider.multistate11@example.com,Amanda,Davis,,,,,,,,,,,,,,,,,,,,,
f694a288-0c84-4a49-a915-6187c78e8a14,provider.md10@example.com,Christopher,Davis,<memory at 0x74955af54700>,9da3079d-8de4-449c-ab46-70a405733b85,board_certification,approved,Board_Certification_Orthopedics.pdf,board_cert_9da3079d-8de4-449c-ab46-70a405733b85.pdf,uploads/certifications/board_cert_9da3079d-8de4-449c-ab46-70a405733b85.pdf,application/pdf,663677.0,2025-09-07T03:37:17.316748,2025-09-07T04:09:17.316749,2025-09-11T00:37:17.316750,0.9190655204591524,rigid_schema,not_validated,0,"{""board"": ""American Board of Medical Specialties"", ""specialty"": ""Orthopedics"", ""provider_name"": ""Christopher Davis"", ""expiration_date"": ""2029-09-10"", ""certification_date"": ""2023-11-20""}",,,2025-09-07T03:37:17.316752,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 4712}"
f694a288-0c84-4a49-a915-6187c78e8a14,provider.md10@example.com,Christopher,Davis,<memory at 0x74955af547c0>,04d0930e-dbe7-466e-b6fb-799d26e99a55,state_license,approved,ID_Medical_License_ID99984.pdf,ID_license_04d0930e-dbe7-466e-b6fb-799d26e99a55.pdf,uploads/licenses/ID_license_04d0930e-dbe7-466e-b6fb-799d26e99a55.pdf,application/pdf,549510.0,2025-07-13T03:37:17.311366,2025-07-13T03:49:17.311369,2025-07-14T08:37:17.311371,0.9516879213551259,rigid_schema,not_validated,0,"{""state"": ""ID"", ""status"": ""active"", ""issue_date"": ""2022-06-04"", ""license_type"": ""MD"", ""provider_name"": ""Christopher Davis"", ""license_number"": ""ID99984"", ""expiration_date"": ""2026-05-14""}",,,2025-07-13T03:37:17.311372,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 1711}"
f694a288-0c84-4a49-a915-6187c78e8a14,provider.md10@example.com,Christopher,Davis,<memory at 0x74955af54880>,19f7a970-7861-413c-bdd0-fb7e73f43c78,dea,approved,DEA_Certificate_FD6500994.pdf,dea_19f7a970-7861-413c-bdd0-fb7e73f43c78.pdf,uploads/dea/dea_19f7a970-7861-413c-bdd0-fb7e73f43c78.pdf,application/pdf,204339.0,2025-07-09T03:37:17.311429,2025-07-09T03:43:17.311430,2025-07-12T00:37:17.311431,0.9027834714774587,conversational,not_validated,0,"{""schedules"": [""II"", ""III"", ""IV"", ""V""], ""dea_number"": ""FD6500994"", ""provider_name"": ""Christopher Davis"", ""expiration_date"": ""2028-07-22""}",,,2025-07-09T03:37:17.311433,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 1917}"
8763c842-5104-4c6b-aad3-1bcb7004317a,provider.do4@example.com,Cynthia,Diaz,<memory at 0x74955af54940>,74ce3993-a944-47ce-ac7c-dd06a665663b,state_license,approved,WV_Medical_License_D716584.pdf,WV_license_74ce3993-a944-47ce-ac7c-dd06a665663b.pdf,uploads/licenses/WV_license_74ce3993-a944-47ce-ac7c-dd06a665663b.pdf,application/pdf,595941.0,2025-09-23T03:37:17.285745,2025-09-23T03:47:17.285748,2025-09-23T21:37:17.285750,0.8567808210817528,conversational,not_validated,0,"{""state"": ""WV"", ""status"": ""active"", ""issue_date"": ""2021-07-29"", ""license_type"": ""DO"", ""provider_name"": ""Cynthia Diaz"", ""license_number"": ""D716584"", ""expiration_date"": ""2026-07-03""}",,,2025-09-23T03:37:17.285752,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 2237}"
8763c842-5104-4c6b-aad3-1bcb7004317a,provider.do4@example.com,Cynthia,Diaz,<memory at 0x74955af54a00>,30d3b37f-4d42-40f0-a60d-e1a3f7456831,dea,approved,DEA_Certificate_BD9495532.pdf,dea_30d3b37f-4d42-40f0-a60d-e1a3f7456831.pdf,uploads/dea/dea_30d3b37f-4d42-40f0-a60d-e1a3f7456831.pdf,application/pdf,458039.0,2025-03-01T03:37:17.285812,2025-03-01T03:42:17.285813,2025-03-03T15:37:17.285814,0.938303504693299,conversational,not_validated,0,"{""schedules"": [""II"", ""III"", ""IV"", ""V""], ""dea_number"": ""BD9495532"", ""provider_name"": ""Cynthia Diaz"", ""expiration_date"": ""2028-06-30""}",,,2025-03-01T03:37:17.285816,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 3883}"
8763c842-5104-4c6b-aad3-1bcb7004317a,provider.do4@example.com,Cynthia,Diaz,<memory at 0x74955af54ac0>,9f00293f-4569-4783-ab6d-86ab0abd4b7c,board_certification,approved,Board_Certification_Neurology.pdf,board_cert_9f00293f-4569-4783-ab6d-86ab0abd4b7c.pdf,uploads/certifications/board_cert_9f00293f-4569-4783-ab6d-86ab0abd4b7c.pdf,application/pdf,701502.0,2024-07-01T03:37:17.316251,2024-07-01T03:57:17.316252,2024-07-04T01:37:17.316253,0.9694765855396585,rigid_schema,not_validated,0,"{""board"": ""American Board of Medical Specialties"", ""specialty"": ""Neurology"", ""provider_name"": ""Cynthia Diaz"", ""expiration_date"": ""2033-10-17"", ""certification_date"": ""2022-11-19""}",,,2024-07-01T03:37:17.316255,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 2555}"
e61234f3-509c-4d22-a5e6-cb75985f8c1b,provider.md13@example.com,Amanda,Dudley,<memory at 0x74955af54b80>,183b7187-153d-4c0a-ada2-93a5ba1fe0dc,state_license,approved,RI_Medical_License_RI54821.pdf,RI_license_183b7187-153d-4c0a-ada2-93a5ba1fe0dc.pdf,uploads/licenses/RI_license_183b7187-153d-4c0a-ada2-93a5ba1fe0dc.pdf,application/pdf,788756.0,2025-11-03T03:37:17.284599,2025-11-03T04:06:17.284601,2025-11-04T11:37:17.284604,0.9757483695508385,rigid_schema,not_validated,0,"{""state"": ""RI"", ""status"": ""active"", ""issue_date"": ""2025-02-28"", ""license_type"": ""MD"", ""provider_name"": ""Amanda Dudley"", ""license_number"": ""RI54821"", ""expiration_date"": ""2027-02-18""}",,,2025-11-03T03:37:17.284605,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 4829}"
e61234f3-509c-4d22-a5e6-cb75985f8c1b,provider.md13@example.com,Amanda,Dudley,<memory at 0x74955af54c40>,f5318420-3601-456b-9fd9-75fdd9d7352e,dea,approved,DEA_Certificate_BD4321352.pdf,dea_f5318420-3601-456b-9fd9-75fdd9d7352e.pdf,uploads/dea/dea_f5318420-3601-456b-9fd9-75fdd9d7352e.pdf,application/pdf,449354.0,2025-04-28T03:37:17.284666,2025-04-28T03:52:17.284666,2025-04-29T14:37:17.284668,0.9277048810802555,conversational,not_validated,0,"{""schedules"": [""II"", ""III"", ""IV"", ""V""], ""dea_number"": ""BD4321352"", ""provider_name"": ""Amanda Dudley"", ""expiration_date"": ""2026-12-13""}",,,2025-04-28T03:37:17.284670,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 3963}"
e61234f3-509c-4d22-a5e6-cb75985f8c1b,provider.md13@example.com,Amanda,Dudley,<memory at 0x74955af54d00>,1fd38c44-920f-4e39-b1b4-5ed9b74ad6b6,board_certification,approved,Board_Certification_Pediatrics.pdf,board_cert_1fd38c44-920f-4e39-b1b4-5ed9b74ad6b6.pdf,uploads/certifications/board_cert_1fd38c44-920f-4e39-b1b4-5ed9b74ad6b6.pdf,application/pdf,915289.0,2024-05-20T03:37:17.316704,2024-05-20T03:45:17.316705,2024-05-23T19:37:17.316707,0.9774245119661426,rigid_schema,not_validated,0,"{""board"": ""American Board of Medical Specialties"", ""specialty"": ""Pediatrics"", ""provider_name"": ""Amanda Dudley"", ""expiration_date"": ""2035-05-27"", ""certification_date"": ""2022-06-07""}",,,2024-05-20T03:37:17.316708,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 7187}"
145a7c8f-65f6-4b05-9a18-235932b8f211,provider.multistate12@example.com,Christopher,Garcia,,,,,,,,,,,,,,,,,,,,,
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x74955af54dc0>,114cd8bf-4df3-4b93-ad1d-0a7a31e29e4f,state_license,approved,MD_Medical_License_MD63881.pdf,MD_license_114cd8bf-4df3-4b93-ad1d-0a7a31e29e4f.pdf,uploads/licenses/MD_license_114cd8bf-4df3-4b93-ad1d-0a7a31e29e4f.pdf,application/pdf,720213.0,2025-06-22T03:37:17.296319,2025-06-22T03:50:17.296321,2025-06-23T05:37:17.296324,0.9693159371161837,rigid_schema,not_validated,0,"{""state"": ""MD"", ""status"": ""active"", ""issue_date"": ""2022-07-02"", ""license_type"": ""MD"", ""provider_name"": ""Debra Gardner"", ""license_number"": ""MD63881"", ""expiration_date"": ""2026-06-11""}",,,2025-06-22T03:37:17.296325,"{""parser_version"": ""2.1.0"", ""processing_time_ms"": 2420}"
